144.22334283166495,144.11898632361607,143.71661413895293,143.31376682267896,142.91654423708144,142.50177737868609,142.0449636018122,141.63046357482972,141.30224998037812,140.9260175000235,140.61071384566299,140.11620560184676,139.42726983216326,138.72554196880702,137.94544252383406,137.12652449101267,136.25743300597634,135.60286368784855,135.28779156314542,135.28885096116187,135.43428994989395,135.61371231840513,135.82514075610544,136.09669286592347,136.30005344382548,136.41504678815232,136.49138419522546,136.5773411580758,136.65009653366636,136.78382503952665,137.0091992431005,137.1766382893416,137.2785279563468,137.2966568696898,137.29395770811598,137.33745079916872,137.37471687041503,137.41965109538557,137.46107968320172,137.47292916582194,137.30114293753164,137.0764893408262,136.77640408675418,136.39786546806383,135.93805925803866,135.49129464664165,135.13519247992625,134.811759867423,134.5148150532809,134.53063795729815,134.7033212777214,135.09721117683833,135.60869392047798,136.32050036613407,136.97035960643575,137.32889536296457,137.47379356695785,137.49199166706055,137.34890834684498,137.13882274498496,136.99789652831942,136.86101843525532,136.6071035152514,136.33938986362742,136.10823166338923,135.9413741899287,135.8025139587286,135.69026969388045,135.37976416355153,135.04586715934548,134.79308852649152,134.6589546746034,134.62421896169693,134.73577813655314,134.7745874493499,134.7919719146405,134.77043947596385,134.79092283257677,134.7212231589799,134.5088671488909,134.20693888978437,133.88786755459216,133.56772129144738,133.23081683862497,132.97204862195784,132.85426850365346,132.84628757400276,132.7895608013783,132.67071495069132,132.58426768241077,132.42500236542625,132.23181650736174,132.03201453980608,131.76481985790682,131.40113159659575,130.92203493702473,130.4877896038924,130.03362716234622,129.7556404905612,129.67810079706086,129.6499810500322,129.68530260623345,129.75649194935096,130.04564149753875,130.57086644572274,131.1292963450788,131.42004611801661,131.6103778426771,131.7825432278636,131.97105977126716,132.11370837633373,132.253353607947,132.38980419811654,132.35641754705503,132.2299161620123,132.07415118699203,131.84776148915662,131.55180737000296,131.16410551363623,130.7741258351872,130.36962995947886,130.1020919319309,130.1081085930704,130.6045644707367,131.33913135100605,131.92872949726012,132.54440316538324,133.06160404031678,133.33050725580804,133.31448876018683,133.13567259908973,132.94392306498875,132.8815457797746,132.99718804436523,133.07749997080091,133.1599551972551,133.27655502447163,133.52709105439476,133.9036921392375,134.21328851514653,134.35023388135497,134.33537992758613,134.24738130077597,134.18788429321398,134.17126640197662,134.1935926370125,134.2281422034339,134.35618925435142,134.51930222843973,134.80818217951634,135.18622293123684,135.61327124855222,136.0216131706698,136.61877862247871,137.2053893727586,137.72412582934842,138.21619949897018,138.76871517695267,139.10405726809046,139.1572020569412,139.05007863210494,138.80237074569766,138.47209657583923,138.09213860600755,137.6676103028079,137.19535642428485,136.98888385386695,137.1393988525639,137.53065724627257,138.20786212022216,139.05051580300707,140.11183778282268,141.23122612637792,142.27061730004155,143.2527993415923,144.1603382164433,145.03551430752776,145.59764735670538,145.83356137872119,145.84196426914863,145.73268180294846,145.63109352229517,145.55275741423154,145.52472701309514,145.57619562433183,145.71427813713345,145.76122952920633,145.6372218668493,145.51363294964102,145.43365193502586,145.4320959485179,145.55262264019245,145.94532154871925,146.5606386797643,147.28363916049116,148.10088345441156,148.91075430409327,149.7156466319587,150.49495021362605,151.27608732239045,152.08657086578978,152.7971680393954,153.26370686368355,153.4698876829962,153.5376658870268,153.47235697067276,153.280496509605,153.06968486824832,153.0480688431814,153.12394233095768,153.28785017577303,153.50407358141834,153.79734560822754,154.1628650158927,154.73089838293973,155.4367223035714,156.18258688051242,156.87271317598746,157.35002905056228,157.618270551545,157.87414313053816,158.075516406157,158.3302761362313,158.62233896646308,158.94191918356668,159.35487091236286,159.8098320258297,160.06631132824384,160.06787804246017,159.923406902856,159.64958924132745,159.47415322128333,159.24653236734565,159.10268263788737,159.14298142382876,159.43431219593637,159.85262015780296,160.5574366398741,161.3211846579216,162.0902599721063,162.87704243090582,163.5600414277588,164.0656398690665,164.3490328407116,164.5596601525185,164.88777542599922,165.30268045770595,165.82424439796299,166.259435555463,166.43091514139618,166.52838840270167,166.5808622949219,166.71577267324173,166.78265574310518,166.7869689800918,166.63648396561064,166.3725383649559,166.06620357112845,165.80275423619193,165.69308791646648,165.65459555264565,165.73303539011334,165.94750075228075,166.41890430793393,167.011327376173,167.67130754038106,168.3086146897966,168.83850567300303,169.35397909030854,169.73815644151009,170.00453289694377,170.24013629907867,170.4411490288203,170.56014382595552,170.54470447680657,170.3357451208135,170.03725650481684,169.69833928570392,169.4406580691424,169.25047939175838,169.08381697273876,168.94139409341884,169.0544162215059,169.1693000790922,169.39845946586362,169.6685340698881,169.99538397723808,170.36644104395927,170.6685090950779,170.8925042015796,171.11144606263167,171.24998236116284,171.22544380978104,171.12431508534945,170.94190598108986,170.6467600595685,170.33642411155256,170.14958895999496,170.16065918114037,170.30761895255117,170.4610989349987,170.63130993670296,170.87187740495466,171.0886511296721,171.2969755182537,171.53308223289577,171.75472435946986,171.93943327073725,172.07649135113263,172.17852106232166,172.2741127872227,172.39602898909118,172.44965472202372,172.3560508352581,172.28660457353917,172.2474022877267,172.21392762639118,172.16318430862074,172.1219482235837,172.02961410248074,171.7475233047018,171.2983406628178,170.8331056655887,170.48933519713603,170.2668792000697,169.86897068144154,169.49303712653537,169.06102810999832,168.51744471657318,167.93027131481026,167.30002315848358,166.68371091986776,166.18402860587983,165.74896040546102,165.15518093114372,164.45626660884443,163.74689046171753,163.12576373042742,162.54532696388867,162.09408639035223,161.79765582054588,161.58695881709133,161.3894220458103,161.19018372050505,161.0300751026191,160.86426305117942,160.64286557671795,160.28447551333244,159.9122401278245,159.60919936926743,159.2937914382337,159.1748343588714,159.20088175420503,159.19808352062245,159.27709196269112,159.6027904981656,159.94221560559066,160.20217216365933,160.4204447051609,160.64133805964616,160.76310077798163,160.54341818699157,160.1017422641901,159.51411061902485,158.95003515848995,158.4390308668176,158.02715208915149,157.42888275623739,156.76809708520682,156.12399836249259,155.6660780057775,155.15577228432448,154.68403684950968,154.26178118160448,153.83643128525327,153.41289934505951,153.13498762906477,153.05200703381308,153.10293793535683,153.19222634064317,153.38695514183996,153.51094896374528,153.5551660486623,153.48159569308703,153.22706806842453,152.99035228086314,152.7585326732398,152.44584083607265,152.01897335320672,151.4766488041212,150.7366968646131,149.8781129169966,148.98530024077127,148.20447463669063,147.51531552851284,146.8889267288803,146.362281864013,145.9447123932885,145.65233629739677,145.4456498059797,145.21112346957216,144.94349149020803,144.69679182792729,144.54567579008946,144.44833650259392,144.47341374502324,144.56952000965924,144.6713649953099,144.68754435055854,144.57859676485316,144.4634243815579,144.2598888026704,143.95666946955714,143.54658030981201,143.07437082239161,142.54610207085793,141.9642448593531,141.42900692267568,141.0066256754004,140.66675513863584,140.41569287951302,140.2072967439762,140.02447381405148,139.85149695671376,139.63780706775736,139.36714660416894,139.00951664056637,138.71515397747305,138.61129806007094,138.51027371273918,138.44438246390658,138.3991947446047,138.36088192215357,138.26654288859422,138.19073665202123,138.169164162557,138.18411700875313,138.0073763976588,137.6779977248142,137.29299969310935,136.76991116549283,136.0404139315015,135.40350599264045,135.04214945171512,134.9044614975464,134.86512699011544,134.84402365420476,134.95911774339825,135.04785848516562,135.11170342132098,135.13603607088103,135.1903222332661,135.31809768873111,135.50097070047084,135.52226244546605,135.29568343952656,134.87122263710023,134.46138354486735,134.0447958995977,133.76413026988595,133.47484423249986,133.16672017405628,132.98415597225446,132.96793432781132,132.94613171653822,132.89285427272782,132.88832265033213,133.08242169953976,133.4004173597129,133.7452699647952,134.0702199759324,134.31767179946524,134.4127266959623,134.34883887689526,134.1359276481851,133.96125488702341,133.82679518396714,133.8559227224239,134.06801919621094,134.36319927323055,134.71355581884362,135.12431624379292,135.4523188464949,135.55717773711262,135.52123647911455,135.4492083029573,135.2736570132289,134.95843675912928,134.527786859897,134.0496810420122,133.63952352823827,133.3080740216289,133.08022844205706,132.83156276762142,132.56988570931495,132.25444306902446,131.88828480232834,131.6066888250909,131.46777127605472,131.58550335930192,131.90828444565182,132.43833324511073,132.97433968972447,133.44921076375175,133.96706288719702,134.54133380950367,135.0929119800921,135.5048838203668,135.7673365635619,135.93140040669255,135.9766374187487,135.97573754162013,135.9672123589597,135.8817744665285,135.64967574301926,135.43843638114635,135.13835842413485,134.6001043800117,134.07793767897064,133.66951366517597,133.40090305959697,133.36064134761398,133.54179658680118,133.99686061028467,134.4966305899665,134.8794808326374,135.06830184458423,135.07983694008988,135.060563675594,135.1861445974064,135.40645179041465,135.5162031256193,135.59578297181892,135.69703920930067,135.88899866948344,136.16450430708178,136.5050495594832,136.90131377623686,137.32628722495065,137.6901984602045,138.0706983765429,138.55884127172953,138.91481546319315,139.20510284824877,139.43083344946635,139.7701243075999,140.1250773317704,140.44066211621487,140.71510814635369,140.90856154633255,141.03480090078122,141.0458024321344,141.04507885436215,140.96662674297755,140.92091204647508,140.84525890800725,140.87135885121296,140.8549006667284,140.8676585665423,140.93957872805956,141.02418561764455,141.1747688441779,141.38632419165316,141.54257921027775,141.54802612773432,141.52733293785408,141.56248510364998,141.63232494869035,141.7071941452288,141.76373205801528,141.8479513352084,142.11957517426663,142.4783156015778,142.95853266415597,143.45519073762,143.9232396082497,144.30626566111113,144.6290366218112,144.9773556297679,145.15892248856625,145.28960473079334,145.27352099559877,145.2872190106249,145.48999719480196,145.8850755214135,146.16106329215805,146.31059486921345,146.52376832498172,146.8198895068787,147.2129700805097,147.61557713192573,148.02576984142453,148.419874574612,148.81508124297363,149.13014244256792,149.26435226994113,149.18336617662652,148.99846346046306,148.7064892995366,148.3835020604935,148.1444424871102,148.00331215853305,148.06154324725335,148.29147798836382,148.5478662719776,148.82330410481285,149.2211737820536,149.6599325425399,150.14931482226507,150.4592680569665,150.61381651200907,150.64781935685792,150.69232477045804,150.6889597229632,150.5817797000796,150.3679553905904,150.08717336591576,149.8477869602933,149.88381897279888,150.02869454880957,150.2026749229262,150.44369100527894,150.61974573933742,150.61504851957707,150.59409396135015,150.62920748866395,150.71657125869064,150.83473493435466,150.95210009908482,151.01314316860555,151.00528466292909,150.86390958198075,150.6434150921413,150.54660411087534,150.79452264664818,151.07059320525627,151.3619628581005,151.71721836257169,152.1564658254458,152.63538522093282,153.1589123205923,153.64927727642026,154.15722001821345,154.53955345346426,154.83953936272874,154.9417360393702,154.93929540304535,154.68262347020058,154.20890888951695,153.70529116566456,153.1955088819984,152.70519517880214,152.3084338784151,152.0706595511026,152.01370855673954,152.1160053390608,152.3321459630701,152.63121733909702,152.92110038992615,153.0751153658313,153.1608225248634,153.12746662696262,152.97754000823284,152.84967779331765,152.69125252120193,152.63481374420408,152.59790370301434,152.55378990109898,152.49003327533512,152.34782180117617,152.09514609733688,151.64022182061348,151.1163616453245,150.59226694750043,150.2168203907508,150.0418377028355,150.0009496250965,150.15287002947434,150.36519523579693,150.46759352613333,150.5453915982718,150.56789968931886,150.54659131189496,150.34119319187306,150.14477763763074,149.893932273046,149.69431898208862,149.63065054791795,149.58954677048993,149.51458213459415,149.53682924606161,149.68269545171287,149.93980740750519,150.20600824316818,150.44285206456763,150.56730973636536,150.64930262962685,150.64493970098766,150.5058114687772,150.2446187126483,149.85279999639795,149.36947207693976,148.83399695743626,148.12765671086703,147.43015528019257,146.95449418223413,146.55603022089807,146.2758357264298,145.984577936415,145.7824804960326,145.78068239592469,145.78838692066589,145.75972932087544,145.76999449520062,145.6655219120256,145.37014636833385,144.87891701104348,144.1954052113049,143.3327099536926,142.44554466757245,141.60386253787462,140.7274233569903,139.95024833387865,139.27018377027454,138.6062536409072,137.96174106804187,137.38367455317362,136.87410519164374,136.43633760876853,135.97848855495542,135.41863626756987,134.73308191900463,134.1328645596714,133.55960933774062,133.0477247212258,132.48044155788122,131.9125169392039,131.48439214244596,131.09698001790318,130.8197195336356,130.65876702119306,130.4818105616833,130.2190667274183,129.9244359121428,129.69852273390313,129.5561088380696,129.5166616569325,129.52759849141367,129.58318027405016,129.66979722544056,129.71016069610937,129.6803645932388,129.70679891161845,129.68913464960002,129.67180891877305,129.66587030121215,129.59746561717878,129.45626079844462,129.36301711363868,129.17943970063178,128.79046961290015,128.28228731731662,127.52597000135206,126.74879404974645,125.96274638484635,125.23341539156861,124.44256884387029,123.65846355814595,122.82768627080905,122.00228744486965,121.1870534057385,120.56552431509664,120.18299353617299,120.00010101831718,120.0495660112697,120.29685289903746,120.53941999287325,120.84268287073816,121.11299161273071,121.43105491340017,121.75389864954698,121.97904262347724,122.0697079054645,121.93187199211556,121.67593586948666,121.24402028611921,120.56954323401389,119.84246291930644,119.14989350124674,118.64892515328783,118.44208090354977,118.48679407580089,118.72112094826251,119.24805095014833,119.60568166039057,119.8925039180794,120.1586570894849,120.42626716758672,120.64832584201919,120.82118720534284,120.97161976486706,121.11521249539594,121.27899474895648,121.44824933197768,121.67330651103029,121.9900751767733,122.3618437619047,122.7117275401286,123.05880073869187,123.42242261939249,123.74972077398361,124.1448752124986,124.31750254611708,124.24953556939231,123.75878170550986,122.97853797259712,122.08576180691861,121.18084201963177,120.4656909074178,120.040881508338,119.92678265427762,120.05320991667166,120.39755806362604,120.79373918729559,121.21210636575331,121.64528347633534,122.14432866905925,122.58695621584637,122.80282129457898,122.8250209328057,122.75982152909212,122.58513527401858,122.26096648143417,121.99380841527365,121.94904881941989,122.070474616552,122.22240242572373,122.35300705726016,122.31709520514947,122.15898676770426,121.96847434989847,121.70154192873353,121.35490796546983,121.16523064460857,121.10621367430937,120.98896498195651,120.7735649335795,120.64202737833183,120.52982561430575,120.45490459280764,120.46174798416392,120.42798967264284,120.26028808345566,120.09870565054715,120.07797556877522,120.32320702248457,120.64555747702613,121.0719651721512,121.56684320185742,122.01657161868893,122.35362735085498,122.62774954612748,122.8027341110464,122.88849953470225,122.74497361558116,122.50302311799993,122.14379178506617,121.8030884819284,121.34243374760577,120.81979821888288,120.29906759706128,119.75935712247949,119.25177866120205,118.84300188060665,118.64466325846358,118.41887407992206,118.26240177753186,118.03074488570783,117.83754116867105,117.72534353452107,117.72802291210267,117.90885539505312,118.13966999311072,118.43810973771876,118.63971094183232,118.91377427866766,119.28081865199827,119.65403589783377,120.22207639754414,120.70338400604365,121.16624050272151,121.55021747659583,121.67771410702727,121.59896138600318,121.45033190649227,121.49547138213879,121.53595006336833,121.61003009363434,121.64067259695199,121.67666201619085,121.97719569227445,122.31536541795155,122.57662449906417,122.78462681610803,122.85873735969663,122.78908777722643,122.65550150065674,122.39644498385115,122.1088220372916,121.74065944646246,121.49300637112769,121.34910975726532,121.17150376876194,121.07866329200584,120.98780650052204,120.78847986023925,120.48067591211357,120.07485858487364,119.44220954583594,118.85374858656012,118.12836353710478,117.4110568590323,116.91501217816747,116.69266252915428,116.84317720536522,117.27452767932996,117.96489280270771,118.85207056318177,119.89249218239117,120.7347163835713,121.36474465651186,121.6973314695852,121.81069388684477,121.75895153630071,121.46596335465374,120.9676845921432,120.36507929114086,119.77548453429321,119.26837946744469,118.96799105935355,118.728206514228,118.43292071219467,118.11947684257488,117.86005143609273,117.69559368129217,117.75914205593779,118.06525400760108,118.63150597245459,119.21313404431737,119.67104923555665,120.00619190818915,120.16953917481214,120.25308539085277,120.28442945898672,120.43471870653089,120.68319449776556,120.99552871046173,121.50130808876312,121.97751065074723,122.47929123469866,122.90406816810086,123.22139963235098,123.51400022778984,123.62990634319071,123.61945366821966,123.4709128667157,123.42305349678999,123.30971247216686,123.12707917186583,122.91749508939726,122.58490569179061,122.23845214462165,121.91891805209333,121.52069455886416,121.05291663777122,120.73456469646803,120.52912677423656,120.23088920014516,119.96574550980603,119.84176495692058,119.8566763441019,120.14149844559991,120.52216921168379,121.00397681959265,121.46714152682081,121.81612749113619,122.01265681854551,122.0139317037693,121.89882973220807,121.77041207559608,121.77122806631223,121.97881735696572,122.36508422258127,122.8415099495942,123.23530100218095,123.59386877222512,123.79902453812365,123.83402803303962,123.5798182525564
